8/6p1/5pk1/4p3/3pP1KP/PQ6/5P2/6r1 w - - 1 37|a1g1|Rg1+|g4f3
2rkqbnr/pp1bp3/5p2/3Np1pp/2P5/4BN1P/PP2BPP1/R2QK2R b KQ - 1 14|c3d5|Nd5|g5g4
r3k2r/pp2ppbp/1q1p1np1/8/3pPN2/P2P4/RPPB1PPP/3QK2R b Kkq - 5 12|e2f4|Nf4|e7e5
8/1p4p1/1k2B3/1Pp2p2/2P2Pb1/3PP2r/3K1R1P/8 b - - 9 42|d5e6|Be6|h3h6
r1bqk1nr/2pp1ppp/p1n5/1pb1p3/4P3/1B3N2/PPPP1PPP/RNBQ1RK1 b kq - 3 6|e1g1|O-O|d7d6
4k3/8/8/8/3R4/6P1/1r5n/4K3 b - - 0 50|d5d4|Rxd4|h2f3
r4rk1/pp4pp/1q2p3/1B1p1p2/3P4/1P2P1B1/P2Q1PPP/R4RK1 b - - 0 17|e2b5|Bxb5|b6b5
r1bqkbnr/pp3ppp/2n5/2ppp3/8/5NP1/PPPPPPBP/RNBQ1RK1 w kq - 0 5|e7e5|e5|c2c3
r3k2r/1B2q1pp/1p2pp2/p7/3P4/P1P5/5PPP/R2Q1RK1 b kq - 0 20|f3b7|Bxb7|e7b7
r2qkb1r/pp2nppp/3p1n2/2pP4/2B3b1/2N2N2/PPP2PPP/R1BQ1RK1 w kq - 2 9|c8g4|Bg4|f1e1
r2qr1k1/pp3pbp/2p2np1/3p4/2P5/2N1PQBP/PP3PP1/R3R1K1 w - - 0 15|d6d5|d5|a1d1
2kr1b1r/ppp1pppp/5n2/3Pq3/6B1/2N5/PPP2PPP/R1BQ1RK1 b - - 0 10|e2g4|Bxg4+|f6g4
3r4/1p3p2/1pk1p1p1/2p1Rp2/P2r4/1PKP1P1P/2P3P1/4R3 b - - 0 27|f2f3|f3|d4d5
6k1/p4p2/7R/6p1/8/6P1/PP1r1PK1/8 w - - 2 33|d1d2|Rd2|h6a6
rnbqkbnr/ppp2ppp/3pp3/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3|g1f3|Nf3|c8d7
r2q1rk1/p3Bppp/2n5/1p1p1B2/2pPn3/2P2N1P/PP3PP1/RN1Q1RK1 b - - 0 14|g5e7|Bxe7|d8e7
rnb1k1nr/pppp1p1p/4pqp1/2b5/2B5/2NPPN2/PPP2PPP/R1BQK2R b KQkq - 1 5|g1f3|Nf3|g6g5
r1b1qr2/ppp2kpQ/1nn1p3/4P1B1/3P4/P1N5/1P3PP1/2KR3R b - - 4 18|e1c1|O-O-O|c6e7
r2qkbnr/1b1ppppp/p1n5/1p2P3/8/1BN2N2/PP3PPP/R1BQ1RK1 w kq - 2 10|c8b7|Bb7|d1e2
5k2/R7/2r5/4Bp2/4p3/2n4P/p4PP1/6K1 b - - 1 33|h7a7|Ra7|c3e2
r1b2rk1/pp1p1pp1/3p4/8/8/2K5/Pn4PP/R6R b - - 2 18|d4c3|Kc3|b2a4
rnbqkb1r/p1pp1ppp/1p2p3/8/2PP4/2N1PN2/PP2BPnP/R1BQ1K1R b kq - 1 7|e1f1|Kf1|g2h4
r4r2/ppp2pkp/3b3n/1B1PnbN1/8/1P2P3/PBP2PP1/RN3R1K b - - 0 20|e4g5|Nxg5|f7f6
7R/1ppk2p1/p3p1K1/8/2Bq4/3P2P1/PP3n2/R1B5 w - - 0 29|c5d4|Qxd4|c1f4
1k4r1/1p6/pN1pR3/P1p2n2/6r1/2PP4/1P6/1R4K1 w - - 0 28|g5g4|Rxg4+|g1f2
rnbqkbnr/pp2pppp/8/3p4/3P4/3B4/PPP2PPP/RNBQK1NR b KQkq - 1 4|f1d3|Bd3|b8c6
rnbqkbnr/pppp1ppp/8/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2|f1c4|Bc4|b8c6
rn1qr1k1/ppp2ppp/8/3p4/3Pn3/2PQ1N1P/PP1N1PP1/R1K4R b - - 2 13|b1d2|Nbd2|e4f2
7r/ppk4q/2p2p2/3pbb2/PN6/3P1Q2/2K2P1P/4R3 w - - 0 29|d6d5|d5|a4a5
r1bqk1nr/ppp1ppbp/1n1p2p1/8/6P1/2NP3P/PPP1PPB1/R1BQK1NR w KQkq - 1 6|d7b6|Nb6|a2a3
r1bqkbnr/pp1p1ppp/2n5/2p1p3/4P3/2P2N2/PP1P1PPP/RNBQKB1R w KQkq - 2 4|b8c6|Nc6|f1b5
rnb1k1nr/pp1p1ppp/4p3/q7/1b1P1B2/1QN5/PP2PPPP/R3KBNR w KQkq - 6 7|f8b4|Bb4|e2e3
rnbqkb1r/ppp1nppp/3pp3/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 2 4|g8e7|Ne7|f1d3
8/1p6/3B4/pkPp4/8/2P4p/5Kb1/8 w - - 0 62|a6a5|a5|f2e3
r3k2r/1ppqbp2/p1np1n2/4pP2/1PP1P1pp/P1N1B1P1/3QN1BP/R4RK1 b kq - 1 16|d1d2|Qd2|h4g3
r4rk1/ppq1nppp/2b1p3/3pP3/8/2N2N2/P2B1PPP/1R1Q1RK1 w - - 6 15|b6c7|Qc7|c3b5
2rqk2r/3pbppp/p3p3/4N3/3PQ3/7P/1PnB1PP1/R3R1K1 w k - 4 19|b4c2|Nc2|a1a6
4r1k1/p5pp/3b1p2/3p4/2q4P/6P1/PPPB1PK1/R1Q5 w - - 0 22|c7c4|Qxc4|b2b3
1Q3RQQ/8/8/8/5P2/8/2Pk3K/8 b - - 0 60|f3f4|f4|d2e3
2rb1rk1/5pp1/3p2bp/4p3/pQ2P1PP/3P1N2/PPq2P2/K1NR1R2 b - - 1 25|b1a1|Ka1|d8e7
r3kbnr/pp1n1ppp/1q2p3/2p1P3/3p1P2/NP1P3P/P1PBQPB1/R3K2R w KQkq - 3 13|b5b6|Qb6|a3c4
r4rk1/3bbppp/p1pp1q2/1pnPp3/4P2P/P1N2N2/1PP1QPP1/1K1R1B1R w - - 0 15|b7b5|b5|h4h5
r1bqkbnr/3p1pp1/p1n1p2p/1pp5/3PP3/2P2N2/PPB2PPP/RNBQK2R b KQkq - 1 7|a4c2|Bc2|c5d4
6k1/p4p1p/1p4p1/1Bp5/2Pb4/4NP2/P2r1P1P/4R1K1 w - - 2 26|b2d4|Bd4|e3g4
2r5/5pk1/6p1/2P4p/R2p4/2pBr1PK/P1P3P1/8 b - - 0 32|c4c5|c5|c8c5
4r3/7k/2p2p1p/5Pp1/1p2P3/6PN/1P3R1K/n7 w - - 0 37|f8e8|Rxe8|f2e2
rnq1r1k1/3b1pbp/2pppnp1/pp1P4/4P3/P1N1BP2/BPPQN1PP/1K1R3R b - - 0 13|d4d5|d5|c6d5
6k1/6p1/7p/5K2/5N2/8/4r3/8 w - - 1 56|e4e2|Re2|f4g6
r1bqkbnr/ppp2ppp/8/3pP3/4P3/8/PPP2PPP/RNBQKB1R b KQkq - 0 5|d4e5|dxe5|d5e4
rn1qkb1r/ppp2ppp/3p4/4p3/4n3/7P/PPPPQPP1/RNB1NRK1 b kq - 0 8|d1e2|Qxe2|e4f6
r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3|b8c6|Nc6|f1c4
8/6P1/8/8/7P/8/6K1/2kR1r2 b - - 0 53|d3d1|Rxd1+|f1d1
4r3/pp6/1bp2k1p/3p4/PP6/2P1n1R1/2BNK1PP/R7 w - - 0 24|c4e3|Nxe3|e2d3
r2q1rk1/pb2bppp/1p2p3/3pP3/3N1P2/P1P3P1/1PB3P1/R2Q1RK1 b - - 0 18|a2a3|a3|a7a5
1r3r1k/2q2pp1/5n1p/p1p1pP2/1pP1P3/1P4QP/P5P1/2B1RR1K w - - 2 24|g8h8|Kh8|g3h4
4r1k1/p3rp1p/6q1/3p1p2/2pP1P2/2P2QP1/PP2p2P/4RRK1 w - - 0 32|e3e2|e2|f1f2
r4rk1/2q2ppp/4p3/p1p1bb2/4pN2/2P1Q3/PP1B1PPP/R2R2K1 w - - 0 17|c6c5|c5|d2c1
r1bkr3/pp1p2pp/1q3p2/5n2/2Q5/2N2P2/PPn2KPP/R4BNR w - - 3 17|d6b6|Qb6+|c4d4
rn1qkbnr/pbpppppp/1p6/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 2 3|b1c3|Nc3|g8f6
2k5/ppp2pp1/8/4P3/2KP4/P7/1P1Bq3/r7 w - - 1 28|g4e2|Qe2+|c4c3
rn1q1rk1/pp1nppbp/2pp2p1/8/2PP4/2NBPQ1P/PP3PP1/R1B1R1K1 b - - 4 10|b1c3|Nc3|e7e5
2k1r3/ppp2r2/2n1p2R/7p/3P3P/2PBPP2/PP2K3/R7 b - - 0 23|g6h6|Rxh6|e8f8
r2q1rk1/1pp1nppp/1bnp4/p7/3PPPb1/P1N1BN2/1P2B1PP/R2QK2R w KQ - 2 11|c8g4|Bg4|e1g1
7r/3R4/1P1pp2r/4p1k1/4P2P/2PP2p1/1P4K1/7R b - - 0 32|h2h4|h4+|h6h4
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/3P4/PPP2PPP/RNBQKBNR w KQkq - 1 3|b8c6|Nc6|b1c3
r3nrk1/ppp1n1b1/3p3p/3Ppqp1/6Q1/2P3BP/PP1NBPP1/R4RK1 w - - 0 18|c8f5|Qxf5|c3c4
r3k2r/pp1n2R1/1qp1ppp1/3p4/3P1BQ1/1PP1P3/P2N1P1P/b3K3 w kq - 2 18|b8d7|Nd7|g4e6
r1b1kbnr/1pp3pp/p2p2q1/4p1B1/PnB1P3/5N2/2P2PPP/RN1Q1RK1 w kq - 0 10|c6b4|Nxb4|c2c3
rn3rk1/pp1q1ppp/3bbn2/3p4/3N4/2N1P1P1/PP3PBP/R1BQ1RK1 w - - 1 11|d8d7|Qd7|d4e6
rn1qkbnr/pp2pppp/2p5/3p4/4PPb1/5N2/PPPP2PP/RNBQKB1R w KQkq - 2 4|c8g4|Bg4|f1e2
r1bqkb1r/ppp1pppp/2np1n2/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 2 4|b1c3|Nc3|c8g4
r2qkbr1/1pp1pp1p/p1n2n2/7b/3P2P1/2PQ1N1P/PP2BP2/RNB1K2R b KQq - 0 11|g2g4|g4|h5g6
2kr3r/ppp2ppp/5B2/4p3/3bP3/2N2P2/PPP3PP/R4R1K b - - 0 15|g5f6|Bxf6|g7f6
rnbqkbnr/pppp1ppp/8/4p3/8/4PQ2/PPPP1PPP/RNB1KBNR b KQkq - 1 2|d1f3|Qf3|b8c6
r1b2rk1/pp1n1ppp/1q1p1b2/1Np5/4P3/1B2B3/PPP2PPP/R2Q1RK1 w - - 2 13|d8b6|Qb6|b5c3
rn1qkb1r/pp3ppp/2p1pn2/3p1b2/3P1B2/P1N2N2/1PP1PPPP/R2QKB1R w KQkq - 0 6|c7c6|c6|e2e3
r2q1rk1/pbp1b1pp/1p6/nP1P1p2/P2PP2n/3BBN2/3N2PP/R2Q1RK1 w - - 0 17|f7f5|f5|e4e5
rnbq1rk1/ppp1bppp/3ppn2/6N1/3PP3/3B4/PPP2PPP/RNBQ1RK1 b - - 5 6|f3g5|Ng5|h7h6
r1bqk2r/pp1pppbp/2n2np1/8/4P3/1NN2P2/PPP3PP/R1BQKB1R b KQkq - 0 7|f2f3|f3|e8g8
r1r3k1/1ppn2Np/1p4p1/3Pp3/1P6/6P1/P4P1P/R2R2K1 b - - 0 20|e6g7|Nxg7|g8g7
1r1q1rk1/1B3pp1/p3pb1p/1p5Q/2nN4/P3P3/1P3PPP/2R2RK1 w - - 3 20|c8b8|Rb8|b7a6
r2Nr1k1/pp3ppp/3p1n2/2b3B1/4P3/2NP3P/PPP2PP1/R2b1RK1 b - - 0 14|c6d8|Nxd8|d1c2
6k1/5p1p/2B3p1/1P6/pq4P1/3K1P2/8/8 b - - 1 44|c2d3|Kd3|a4a3
6rb/pQ5p/4bnk1/2p1n3/2pq4/2N5/PPPP2PP/R1B2R1K w - - 1 17|a8g8|Rg8|b2b3
rnbq1rk1/pp3ppp/3bpn2/3p4/3P4/2PB1N2/PP3PPP/RNBQ1RK1 w - - 1 8|e8g8|O-O|b1d2
rn1qk2r/ppp1ppbp/3p1np1/8/3PP1b1/2NB1N2/PPP2PPP/R1BQK2R w KQkq - 4 6|c8g4|Bg4|c1e3
r2qk2r/pbpnbppp/1p1ppn2/8/3PPB1P/2PB1N2/PP1NQPP1/R3K2R b KQkq - 0 9|h2h4|h4|h7h5
rn1q1rk1/pb3ppp/3Npn2/1p6/2pP4/2P2N2/PPB1QPPP/R1B1K2R b KQ - 0 11|e4d6|Nxd6|d8d6
r7/p2nN1pk/1p4qp/3p2r1/8/3P2Q1/PPP2PPP/R4RK1 w - - 2 25|g8h7|Kh7|e7g6
4qrk1/1b4pp/1p2p3/p3Q3/4N3/4P3/PPP2PPP/3R2K1 b - - 0 19|f1d1|Rxd1|g8h8
rnbqkbnr/pp2pppp/2p5/3P4/4P3/8/PP1P1PPP/RNBQKBNR b KQkq - 0 3|c4d5|cxd5|c6d5
rnbq1rk1/pp4pp/4p3/4B3/3Pp3/4P2P/PP3PP1/R2Q1RK1 b - - 0 14|f4e5|Bxe5|b8c6
2rqr1k1/1b1n1ppp/pppb1n2/3p4/3PP3/1PNB1N1P/PBQ2PP1/R3R1K1 b - - 0 15|e3e4|e4|d5e4
r1bqkb1r/pp1n3p/2p3p1/1B1p1P2/3P4/4P1Q1/PP3P1P/RNB1K1NR w KQkq - 2 10|b8d7|Nd7|b5c6
1r2r1k1/p2q1pp1/1b3n1p/4N3/2Pp4/NP6/P3QPPP/R1B2RK1 b - - 0 20|f3e5|Nxe5|d7d6
r2q1rk1/ppp2ppp/2nbpnb1/3p4/3P4/2PBPN1P/PPQN1PP1/R1B1R1K1 w - - 6 11|h5g6|Bg6|e3e4
8/pp6/2p1k3/4Pp2/8/7P/PP3KP1/8 w - - 1 30|e7e6|Ke6|g2g4
r2qk2r/1p1b2bp/p1n1p1p1/3pN3/3PpB1P/2N1P3/PP3PP1/R2QK2R w KQkq - 0 14|f5e4|fxe4|h4h5
r1bq1rk1/ppp1bppp/2n1pn2/8/3P4/P1NB1N1P/1PP2PP1/R1BQ1RK1 b - - 0 9|a2a3|a3|b7b6
r3k2r/2p1bppp/p2q4/2p5/4p1n1/2NPP3/PPP2PPP/R1BQ1RK1 w kq - 1 14|f6g4|Ng4|d1g4
r3kb1r/p4ppp/2p1p2n/q1ppP3/3P4/2P2Q1P/PP3PP1/RNB2RK1 b kq - 0 10|d2d4|d4|c5c4
r1b2k1r/pppp1Bpp/2n5/2b1P1q1/3PP3/2N5/PPP1Q1PP/R1B1K2n b Q - 0 10|d2d4|d4|c6d4
4k1r1/2pq1p2/r1Np1p1p/p3p3/Pp2P2P/1P1P2P1/1PQ2P2/1KR4R b - - 0 21|g2g3|g3|h6h5
r1b2rk1/ppq2ppp/3bp3/3pn3/3P1P2/2P1B2P/PP4P1/RN1Q1RK1 w - - 0 14|c6e5|Nxe5|f4e5
2r4k/4r2p/1R2p1p1/2p4n/1P6/1P6/1P5R/2K5 b - - 0 33|a3b4|axb4|c5b4
r1bq1rk1/1pp1bppp/p1n1pn2/3p4/3P1B1P/2PBPN2/PP1N1PP1/R2QK2R b KQ - 0 8|h2h4|h4|e7d6
rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2|c1f4|Bf4|c7c6
rn1qkbnr/pp2pppp/2p5/5b2/2BP4/2N2N2/PPP3PP/R1BQK2R b KQkq - 2 6|f1c4|Bc4|e7e6
r1b1k1nr/ppp5/n3p3/3p3p/8/3PBBP1/4QK1P/q1R5 w kq - 0 21|c3a1|Qxa1|c1a1
r4rk1/ppp2pp1/2np1q1p/3Pp2b/4P3/2P2N1P/P1P1BPP1/R2Q1RK1 b - - 0 12|d4d5|d5|c6e7
r1b1kb1r/ppp2ppp/2n5/4p3/4p2q/1B6/PPPP1PPP/R1BQK2R w KQkq - 0 8|d8h4|Qxh4|e1g1
rnb1k1nr/pppp1ppp/5q2/2b1p3/2B1P3/2N4N/PPPP1PPP/R1BQK2R b KQkq - 5 4|b1c3|Nc3|d7d6
r2qkbnr/ppp1pppp/2n5/3p4/8/3P1PP1/PPP2PBP/RNBQK2R b KQkq - 2 5|f1g2|Bg2|g8f6
rnbqkb1r/ppp2ppp/8/3nN3/8/3P4/PPP2PPP/RNBQKB1R b KQkq - 0 5|f3e5|Nxe5|d8e7
r5k1/ppp1q1bp/2n1p1p1/3n4/3PN3/2PBB2P/PP2Q1P1/5RK1 w - - 3 18|b6d5|Nd5|e3d2
2k3r1/1Np5/ppp3q1/5p1p/P2Pn2P/2PQ2B1/2P2PP1/R2R2K1 b - - 0 22|d8b7|Nxb7|f5f4
6k1/1p3ppp/4b3/p7/1nP5/1P2bN2/P5PP/3B3K b - - 0 27|e2d1|Bxd1|b4c2
7r/5pp1/4p1k1/1p2N3/p1q5/6P1/2PR1PB1/4R1K1 b - - 1 29|d3e5|Ne5+|g6f6
rnbqkbnr/ppp1pppp/8/8/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 4|g1f3|Nf3|b8c6
rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2|c1f4|Bf4|g8f6
r5k1/ppp3bp/2np2p1/4p1P1/3PNqNK/2P5/PP2BP2/R7 b - - 2 22|h2g4|Ng4|f4e4
rnbqkb1r/ppp2ppp/3p1n2/4p3/4PP2/2N5/PPPP2PP/R1BQKBNR w KQkq - 0 4|d7d6|d6|g1f3
r7/ppp5/1b1p3k/6pP/3PP3/2N1P2P/PPP1K3/8 w - - 1 25|h7h6|Kh6|a2a4
2q3k1/p4p2/2p3pp/2p5/P1P5/2Q1P1P1/B4PKP/8 w - - 2 41|f8c8|Qc8|a2b1
2r1r3/6k1/p6p/3p1qp1/1P6/P1N5/1P1R4/2K4R w - - 6 34|f8e8|Rfe8|h1d1
8/8/8/8/P2qk3/5RP1/6PK/5R2 b - - 32 56|g1h2|Kh2|d4h8
6k1/p4p2/4p1p1/7p/8/2N5/PPK3r1/8 w - - 10 50|g4g2|Rg2+|c2b3
1Rr5/p2k3p/6p1/3p4/8/7P/P4PP1/6K1 w - - 3 31|c7c8|Rc8|b8b7
r4rk1/ppp3p1/3p4/6qp/4P1p1/1PN1QnP1/1P3P1N/R3R1K1 w - - 2 20|d4f3|Nf3+|h2f3
r1b2rk1/pp2bppp/2n1pn2/5q2/3P1B2/P1N2N2/1P2BPPP/R2QR1K1 w - - 5 13|h5f5|Qf5|f4g3
2kr3r/pppq2pp/2n2n2/3NB3/2PP2b1/5NP1/PP2K2P/R2Q1B1R w - - 1 15|g8f6|Nf6|e5f6
rn1qkb1r/ppp1pppp/5n2/3p4/3PP1b1/2N5/PPP2PPP/R1BQKBNR w KQkq - 3 4|c8g4|Bg4|f2f3
6k1/5p1p/7P/4p1p1/6q1/1p6/7K/8 w - - 0 52|f3g4|Qxg4|h2h1
8/8/B4k1p/1P2p3/6K1/1r6/8/8 w - - 0 43|e6e5|e5|b5b6
r1bqr1k1/pp3pp1/3b2np/3p4/1P1Pp1n1/P3P2P/1BB1NP2/R2QKN1R w KQ - 0 16|f6g4|Nxg4|h3g4
2k1r3/pp4pp/2p1q3/8/3p1Q2/3P4/P4PPP/1R4K1 w - - 2 23|d7e6|Qe6|h2h3
1r1b1rk1/p2b2p1/np2p2p/2p2p2/4N3/P1PP1NP1/1P3PBP/R4RK1 w - - 0 22|f7f5|f5|e4d6
r4kr1/1bp1bp2/1p6/1B1N3p/P2n4/5NP1/4QP1P/R4RK1 w - - 0 23|c6d4|Nxd4|e2e7
rnbqkbnr/ppp1pppp/8/3P4/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2|e4d5|exd5|e7e6
r3r1k1/pp2q1pp/2p1bp2/8/5P1P/1B2Q3/PPP3P1/1K1R3R w - - 1 21|f8e8|Rfe8|h1e1
r3k2r/pp1nb1pp/2p5/4p3/1P6/2P5/1BBP2PP/2K3NR b kq - 2 18|e4c2|Bc2|d7f6
r2q1rk1/pp1bppbp/2np1np1/1Q6/2B1P3/2N2N2/PPPP1PPP/R1B2RK1 w - - 6 9|c8d7|Bd7|b5b7
2kr4/3qp3/1p3p1b/2pbp2r/1P4p1/3P3P/2PQ1PP1/2RR2K1 w - - 0 22|g5g4|g4|b4c5
rnbqkbnr/pp3ppp/2pp4/4p3/4P3/7N/PPPP1PPP/RNBQKB1R b KQkq - 1 4|b5f1|Bf1|d6d5
2k5/1pp5/p7/8/2Bnq3/P7/KPP5/8 w - - 0 38|h1e4|Qxe4|c4e6
r1bqk1nr/p1p2ppp/2pp4/2b1p3/4P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 0 6|d2d3|d3|d6d5
rn1qr2k/ppp3pp/8/3Bp3/3PP3/2P4b/P1P1Q1PP/R1B2RK1 w - - 1 14|g8h8|Kh8|e2h5
r1bqkb1r/pp1ppppp/2n2n2/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4|f1c4|Bc4|e7e6
r5k1/q3bbp1/P2p3p/4p3/4P3/N1Q1pP1P/4B1PK/R7 b - - 1 36|b1a3|Na3|a7d4
3rk1nr/2p1p1bp/p1p1q1p1/4Pp2/3P1B2/N1P2Q1P/PP4P1/4RRK1 b k - 0 15|h2h3|h3|e6d5
rnbqkbnr/pp1ppppp/8/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2|b1c3|Nc3|e7e6
rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 2 3|b1c3|Nc3|b7b6
r2qkbnr/pp3ppp/2np4/2p1p3/4P1b1/3P1N2/PPPNBPPP/R1BQ1RK1 b kq - 3 6|e1g1|O-O|f7f6
rn2r1k1/ppq1bppp/2p5/3p2B1/1P1PN3/P2B1b1P/2PQ1PP1/R4RK1 w - - 0 19|h5f3|Bxf3|g2f3
r1b1r3/1p1nq1k1/n1pp1pp1/p3p1Np/P1PPPP1P/2N3P1/1P1Q2B1/3R1RK1 w - - 0 18|f7f6|f6|g5f3
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|b8c6
r4rk1/pp1n3p/5ppQ/8/3q3B/P7/1P3PPP/2R2RK1 b - - 1 21|e1g1|O-O|d7e5
r1bqk2r/pp1p1ppp/2n2n2/2b1p1B1/4P3/5N2/PPP2PPP/RN1QKB1R w KQkq - 2 6|g8f6|Nf6|f1b5
r1b1k2r/1pp1b1p1/p1npp1q1/5p1p/3P3P/2PBPNP1/PPQN1KP1/R6R w kq - 0 13|a7a6|a6|a2a4
5k1r/p1p2pq1/5r2/8/3pBQ2/1P1P2P1/P1P2PK1/R6R w - - 7 28|h6f6|Rf6|h1h8
r3kbnr/ppp4p/6p1/4Nb2/1P6/2PP4/2P2PPP/R1B1KB1R w KQkq - 0 12|g7g6|g6|c1e3
r3q1k1/pp1n1pp1/2p1bn1p/3pB3/3P4/P1PB1N1P/2PQ1PP1/1R4K1 w - - 5 18|b6d7|Nbd7|b1b7
rnbqkbnr/pp2pp1p/2pp2p1/8/2PPP3/5N2/PP3PPP/RNBQKB1R b KQkq - 1 4|g1f3|Nf3|b8d7
r2q1rk1/pp3pp1/3b2nB/2pB4/2Np2Q1/3P2P1/PPP2P1P/R3R1K1 b - - 0 15|g2d5|Bxd5|g8h7
2Q5/3R4/6pk/8/1P3p1p/P4P1P/5KP1/7n w - - 2 51|g3h1|Nh1+|f2e2
r2qkb1r/ppp1pppp/2n2n2/3p4/3P1B2/4PB2/PPP2PPP/RN1QK2R b KQkq - 0 6|e2f3|Bxf3|e7e6
rn1qk2r/pppb1ppp/4pn2/8/1bBP4/2N1PN2/PP3PPP/R1BQ1RK1 b kq - 4 7|e1g1|O-O|b4c3
rnbqk2r/ppp1npbp/3p2p1/4p3/4P3/1NPP1N2/PP3PPP/R1BQKB1R b KQkq - 2 6|d2b3|Nb3|e8g8
r2qk1nr/pp3ppp/1n2p3/1B1pPb2/3P1P2/5N2/PP1N2PP/R2QK2R b KQkq - 1 10|f1b5|Bb5+|b6d7
1k6/1pr3p1/p3p3/3p1pP1/3P1P1r/q1P1Q1Np/4B2P/5R1K w - - 9 34|d6a3|Qa3|f1c1
rnbqkbnr/p1pp1ppp/1p2p3/8/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3|b7b6|b6|e2e4
r4nk1/ppp3bp/3q1np1/3Pp2r/1PB5/4BP2/P3NP1P/R2Q1RK1 b - - 1 17|d3c4|Bc4|e5e4
r2r2k1/5p1p/p3p1pB/1p6/4B3/6K1/PR3P1P/2q5 w - - 0 25|c6c1|Qxc1|e4a8
2kr3r/1bq5/p3pR2/1pb5/4P2p/2NB4/PP2Q1PP/R6K w - - 1 20|e8c8|O-O-O|e4e5
r3kb1r/ppp2ppp/3qpn2/3pn3/3P4/1PPQP2P/P4PP1/RNB2RK1 w kq - 0 11|d7e5|Nxe5|d4e5
r1b1kb1r/ppp1qpp1/2np1n1p/4p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQK2R b KQkq - 0 7|h2h3|h3|c8e6
2k4r/2rq1pp1/1np1b2p/1pPpPp2/pP3P1P/P1P3P1/3NQBK1/R6R b - - 0 23|d4c5|dxc5|b6c4
1k6/p7/8/4p3/1Rp1P1B1/2P1KP2/1P4rr/8 b - - 3 36|a4b4|Rb4+|b8a8
rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 2 5|f8g7|Bg7|e4e5
r1b1k2r/ppp1nppp/6q1/b2Pp3/4P3/2P2N2/PP3PPP/RNBQ1RK1 w kq - 1 10|c6g6|Qg6|f3e5
r2q1rk1/ppp2ppp/2npbn2/4p1B1/2P4N/2PQ4/PP2BPPP/R4RK1 b - - 7 11|f3h4|Nh4|h7h6
8/8/8/6p1/2k3K1/6P1/7P/8 b - - 1 57|f3g4|Kg4|c4d5
r3kbr1/1p4pp/2n2p2/p1p1p3/4P3/2qPBQ1P/P2N2P1/R4RK1 w q - 0 15|b2c3|Qxc3|d2c4
7r/1pR5/4k2N/1p1p1pn1/8/2P5/PP6/5K2 w - - 1 32|e8h8|Rh8|c7b7
r2q1rk1/1p3ppp/1np2b2/p2pN2Q/P2P1P2/1PN5/2b3PP/R1B1R2K w - - 0 16|f5c2|Bxc2|g2g4
3q1rk1/Q3nppp/pr1p1b2/Np2p3/4P3/2P5/PP2BPPP/R4RK1 b - - 7 18|b7a7|Qa7|d6d5
r1b1kbnr/pp2pppp/1qn5/1B1pN3/8/5Q2/PPPP1PPP/RNB1K2R b KQkq - 5 6|d1f3|Qf3|f7f6
r2qkbnr/pp2npp1/2pp4/3Pp1BP/4N2P/8/PPP1QP2/RN2K3 b Qkq - 1 15|e3g5|Bg5|f7f6
8/6p1/1p4n1/p1k2r2/B7/P1P3B1/P2K3P/3bR3 w - - 0 36|f3d1|Bxd1|e1d1
rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|b8c6
r2q1rk1/pnp2ppp/3bn3/1P2p3/8/N1P2Q2/P2P1PPP/R1B1K2R w KQ - 0 15|a5b7|Nxb7|f3b7
r4r2/pp2qpkp/4b1p1/2ppP2P/3p1P2/1B1P4/PPPQ2P1/2KR3R w - - 0 19|c6c5|c5|a2a3
rnbqkb1r/ppp1pppp/5P2/8/8/2p5/PPPP1PPP/R1BQKBNR w KQkq - 0 5|d4c3|dxc3|b2c3
