2r3rk/1p2qp1p/p1n1pb2/3p4/3P1BR1/P1N1P2P/1P3P2/2RQ3K w - - 1 20|g7f6|Bf6|d1f3
7k/1p2Q1b1/p6p/6p1/2P5/PPB4P/6P1/5q1K w - - 9 35|f2f1|Qf1+|h1h2
rn1qr1k1/ppp1p1bp/3pbnp1/3P4/2B5/2N5/PPP3PP/R1BQ1RK1 w - - 0 14|c8e6|Bxe6|d5e6
r1bqkbnr/p1p2ppp/3p4/2p1p3/3PP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 6|c6c5|c5|d4c5
r2qk2r/1p2ppbp/p2p1np1/6B1/4P3/2N2Q2/PPP2PPP/R4RK1 w kq - 2 13|f8g7|Bg7|a1d1
r2r2k1/p4pp1/1q4p1/6N1/7P/1P6/P1P1QPP1/1K1R3R b - - 2 23|d3e2|Qe2|a8c8
r4rk1/1p3p1p/p1n2P2/3q4/6Q1/5N2/Pb4PP/R4R1K b - - 1 22|f4g4|Qg4+|g8h8
rnbqkbnr/pp1ppppp/8/2p5/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 1 2|b1c3|Nc3|b8c6
r1b1kbnr/pp2pppp/1qn5/2pp4/8/3P1NP1/PPPNPPBP/R1BQK2R b KQkq - 2 5|f1g2|Bg2|c8d7
r6r/2p2ppp/pkn1pq2/2N5/Pp1Pp3/4P1P1/1PP1QPP1/R3K2R w KQ - 2 19|d8a8|Ra8|c2c3
rnbqkb1r/pp3ppp/4pn2/2pp4/2P5/6PN/PP1PPPBP/RNBQK2R w KQkq - 2 5|g8f6|Nf6|e1g1
rnbqkbnr/pp3ppp/2p1p3/3p4/3P4/5NP1/PPP1PP1P/RNBQKB1R w KQkq - 0 4|e7e6|e6|f1g2
2r1kb1r/1p2pppp/1pn2n2/1N1p1b2/3P1B2/5N2/PP2PPPP/R3KB1R w KQk - 2 10|a8c8|Rc8|a1c1
rnb1Q1k1/pp3ppp/8/8/1b6/6P1/2PP1PBP/qN3RK1 b - - 1 14|e2e8|Qe8+|b4f8
r1bqk2r/ppp2ppp/1n1bpn2/8/2BP4/2N1PN2/PP1B1PPP/R2QK2R w KQkq - 5 8|f8d6|Bd6|c4e2
rnbqkbnr/pppppp1p/6p1/8/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2|f1c4|Bc4|f8g7
rnbqk2r/ppp1bppp/4p3/3p4/8/2NPBN2/PPP1B1PP/R2K3R w kq - 0 8|d7d5|d5|d1d2
3kr3/pp1n1p2/2p5/3p3p/P1qb4/7P/2P1R1P1/4RK2 b - - 2 27|c1e1|Re1|e8e2
8/5Q2/4p1rk/7p/3pp2P/2P5/PP2q3/1K1R3R b - - 0 37|f6f7|Qxf7|d4d3
r5k1/8/4r1p1/3pp3/pp6/5n1P/PPP3R1/7K w - - 4 41|e8e6|Re6|g2f2
rnbqkbnr/p4ppp/8/4p3/1Np5/4P3/PP1N1PPP/R1BQKB1R b KQkq - 0 8|c2b4|Nxb4|f8b4
3n4/p3q3/1p2r2p/2p2Qpk/6N1/6PP/PPP5/4R1K1 w - - 0 33|c6e6|Rxe6|e1e6
2kr1b1r/pp4p1/5p2/1Pp1q1p1/4P3/3nB1P1/P1Q2PBP/R2R2K1 b - - 1 21|e1d1|Red1|d3b4
r1b1kbnr/pp3ppp/2n1p3/qBPpP3/8/5Q2/PPP2PPP/RNB1K1NR w KQkq - 2 7|d8a5|Qa5+|b1c3
2kr4/1pp2ppp/5n2/5q2/Pp4b1/1P3NP1/3N1PB1/1RR3K1 w - - 6 20|c2f5|Qf5|c1c4
rnbqk2r/p4ppp/1ppbp3/1B1p4/3Pn3/2P1PNB1/PP3PPP/RN1QK2R w KQkq - 0 8|c7c6|c6|b5d3
rnbqkbnr/ppp2ppp/4p3/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3|e4d5|exd5|e6d5
2kr4/1pp1q2r/p1n1pb2/8/3P4/2P4P/P4PP1/1K1R3R b - - 0 23|b2c3|bxc3|f6d4
2r3k1/2qn1pp1/1p1B3p/r2pPp2/p2P4/2P2N2/1Q3P1P/1RR3K1 b - - 1 24|a3d6|Bd6|c7c4
rnbqk2r/ppppppbp/5np1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 2 4|b1c3|Nc3|d7d6
3r2k1/pp3Rp1/2pNn1p1/4P2r/1P1P4/8/P5PP/R5K1 w - - 1 25|f8g8|Kg8|f7b7
2rn4/1B4kp/p4pp1/1p2p3/2p1PP2/2P3B1/PP4PP/3rRK2 w - - 0 27|d7d1|Rxd1|b7c8
2r2rk1/5p1p/p3pBp1/q2b2P1/1b3PB1/8/PP3Q1P/1KR1R3 b - - 1 27|d2f2|Qf2|b4e1
1r4k1/5ppp/4p3/3pP3/2p5/5N2/5PPP/2R2K2 b - - 1 32|g1f1|Kf1|f7f6
1r3knr/2q1ppbp/p5p1/8/Q7/2P2N2/PP3PPP/2KR1B1R b - - 0 18|c2c3|c3|g7c3
r2qkbnr/ppp2ppp/4p3/3p1b2/QnPP1B2/2N2N2/PP2PPPP/R3KB1R b KQkq - 5 6|d1a4|Qa4+|c7c6
r1bqk1nr/ppp1p1bp/2n2pp1/3p4/3P1B2/4PN2/PPP1BPPP/RN1QK2R w KQkq - 0 6|f7f6|f6|b1c3
rnbqkbnr/ppp2ppp/4p3/3p4/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 3|d7d5|d5|e4d5
rn1qkbnr/1p2pppb/p7/2ppP2p/5P1N/7P/PPPP2P1/RNBQKB1R w KQkq - 2 7|f5h7|Bh7|h4f3
5rk1/p4ppp/B3p1b1/8/4P3/2r5/5PPP/R1B1R1K1 w - - 0 23|c7c3|Rxc3|c1b2
rnbqk1nr/ppppp3/6pb/7p/3P3B/8/PPP1PPBP/RN1QK1NR b KQkq - 2 6|g5h4|Bh4|g6g5
5r2/2p4k/1pP5/p2p4/P2b2p1/1P4Pp/3NRR1K/8 b - - 0 36|f1f2|Rfxf2|f8f2
1k5r/ppr1bppp/5nn1/8/1PPR4/PK4NP/4NPP1/3R4 b - - 0 25|c3c4|c4|h8c8
r1b2rk1/pp2bppp/4pn2/2p5/7q/2NPB1P1/PPP1BP1P/R1QR2K1 b - - 0 13|g2g3|g3|h4h3
r3k1nr/1pp1qb2/p1n1P1B1/3p3p/6p1/2PQP3/PP3PPP/R3K2R b KQkq - 0 16|e5e6|e6|e7e6
rnbqk1nr/pppp1ppp/8/2b1p3/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 1 3|f8c5|Bc5|f4f5
4qr2/p5k1/1p4p1/2p5/P3P2P/1P6/1KPQB3/8 w - - 1 33|f7e8|Qe8|d2c3
r3qr1k/3b1p2/p1p1p3/1p3p2/2PP4/P1PB4/2Q2PPP/R4RK1 b - - 1 18|e4d3|Bd3|f7f6
r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3|b8c6|Nc6|b1c3
r4r1k/2p1q1bp/1ppn1pp1/p7/3P1P2/2P2N1Q/PP4PP/R1B1R1K1 b - - 4 19|f1e1|Re1|e7f7
rnb1kbnr/ppp1pppp/8/3q4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3|d2d4|d4|g8f6
r2q1rk1/ppp1bppp/3pbn2/1B6/3pPP2/2NP3P/PPP3P1/R1BQ1RK1 w - - 0 11|e5d4|exd4|c3e2
8/pp2rpk1/2pq1bpp/3p4/PP1PnNP1/1BPQ4/6PP/5RK1 b - - 2 29|c2b3|Bb3|e4g5
r1b2rk1/pp3ppp/2n1p3/2Pp4/3PnB2/1P1BPN2/5PPP/R1R3K1 b - - 0 15|c4c5|c5|c6b4
rn1q1rk1/2b2pp1/1p2pn1p/p2pN3/3P1P2/2PQ1N2/PP1B2PP/R4RK1 b - - 0 16|e2d3|Qxd3|b8d7
3r4/1P6/8/N6p/1P5P/8/P1K1kp2/5R2 w - - 6 42|e3e2|Ke2|f1f2
2kr3r/ppp1q1pp/2n2B2/8/1bP5/1P2pb2/P3KPPP/RN1Q1B1R w - - 0 13|g4f3|Bxf3+|g2f3
6k1/p4p1p/6p1/3P4/4q3/8/4NRPP/3R2K1 b - - 0 32|d4d5|d5|g8f8
r2q1rk1/3bbppp/p2p2n1/3N4/1p1N4/1B2Q1P1/PP4PP/R4RK1 b - - 0 18|f2g3|fxg3|e7g5
rnb2bnr/ppp4p/4P1p1/3Q4/6k1/8/PPP2PPP/RNB1K1NR w KQ - 1 11|f5g4|Kg4|f2f3
r1bq1rk1/pp2ppbp/2n3pn/2pp4/5P2/2N1PNP1/PPPP2BP/R1BQ1RK1 w - - 1 8|b8c6|Nc6|a1b1
r5k1/2q1ppbp/2n3p1/2pr1b2/p7/P1PP1NPP/R1B3PK/1N1QR3 b - - 1 20|a1a2|Ra2|a8d8
r3q3/p1kn2B1/2p5/1p1b1N2/1P2p3/4P3/P4PPQ/3R2K1 b - - 2 27|h7h2|Qh2+|c7b7
3r4/1ppkp1b1/p1npN3/4P3/3P1P2/2N5/PPP3P1/R1BQK3 b Q - 0 16|g5e6|Nxe6|d7e6
rnb1kbnr/ppp1pppp/8/3q4/8/8/PPPP1PPP/RNBQKBNR w KQkq - 0 3|d8d5|Qxd5|c2c4
rnbqkbnr/pppp1ppp/8/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2|f1c4|Bc4|d7d6
r1bqk2r/p5pp/2pp1p2/2b3B1/4N3/8/PPP2PPP/R2QKB1R w KQkq - 0 11|f7f6|f6|g5f4
1R4nr/2p1kppp/4n3/2q1P3/r1P5/8/P4PPP/3Q1RK1 b - - 4 23|d5d1|Qd1|a4a2
r2q1rk1/1pp2pbp/p1n2np1/4p3/3PP3/2NBBQ1P/PPP3P1/R4RK1 w - - 0 12|d6e5|dxe5|d4d5
2rr2k1/4bp2/p3p1p1/1p3qPp/3PNP1P/P3nQ2/1P6/R3R1K1 w - - 0 25|c4e3|Nxe3|f3e3
r1bqk2r/1ppp1ppp/p1n2n2/2b1p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 4 6|f8c5|Bc5|f1e1
r2r2k1/5pp1/p1p1b2p/4q3/2PpNb2/3P1P2/PP4Q1/R4R1K w - - 4 27|c7e5|Qe5|f1g1
r2n1rk1/pp2qppp/4p3/1P1p4/3P4/1R2PBP1/5P2/1Q3RK1 b - - 2 22|b4b3|Rb3|f7f6
r1b2rk1/pp2nppp/8/8/8/2N1PN2/PPP2KPP/R4R2 b - - 3 12|c1f1|Rf1|c8g4
rn1q1rk1/2ppb1pp/p1b1p3/4P3/2B1n3/1QN1BN2/PP3PPP/3R1RK1 b - - 8 13|a1d1|Rad1|f8f3
8/6p1/b2R3p/6k1/8/6P1/4pK2/8 w - - 8 49|g6g5|Kg5|d6a6
r1bq1r1k/2pn2bp/pp3np1/1N2pp2/2P5/1Q2PN1P/PP2BPPB/3R1RK1 w - - 0 15|a7a6|a6|b5c3
6k1/6P1/4K3/8/p7/8/2p5/8 b - - 1 54|d6e6|Ke6|a4a3
r2q1rk1/pb1nppbp/3p1np1/1pp5/4PP2/2PPBN1P/PP1NB1P1/R2Q1RK1 b - - 4 10|b1d2|Nbd2|a7a6
2k2r2/2qb4/R7/1PpQp1r1/4P3/2PP2P1/2Nn1P1p/R6K b - - 2 33|f1a1|Rfa1|f8f2
r1bqk2r/3n1ppp/1p2p3/1BbnN3/5P2/2N5/PP4PP/R1BQK2R w KQkq - 2 13|b8d7|Nd7|d1h5
rn1qkb1r/ppp2ppp/5nb1/4p3/2PpP3/3P2N1/PP3PPP/R1BQKBNR b KQkq - 0 7|e3e4|e4|f8d6
r2k3r/p1p1bppp/1p1pb3/4p3/4q3/2P1B3/PP1NBPPP/R2Q1RK1 b - - 1 13|f3d2|Nd2|e4g6
r1bqkb1r/pppp1ppp/2n2n2/8/3pP3/2P2N2/PP3PPP/RNBQKB1R w KQkq - 2 5|g8f6|Nf6|f1b5
r3k2r/2Q2p2/p4q1p/1pp1pnp1/4Pn2/3P1P1P/PPP2P2/2KR3R w kq - 0 23|d4f5|Nxf5|e4f5
rn3rk1/1p1b1p2/pb3B2/1Nq1P3/P2p4/8/1P2BPPP/R2Q1RK1 w - - 0 18|a7a6|a6|b5d6
r1b1r1k1/ppp2pp1/5n1p/2p1N3/q4P2/3B1Q2/1BP3PP/5R1K b - - 1 17|c1b2|Bb2|c7c6
r1bq4/ppNn1kpp/8/7Q/1P3B2/8/P5PP/R6K b - - 3 24|c5h5|Qh5+|g7g6
r1bqkbnr/pppp1ppp/8/4p3/2BnP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4|c6d4|Nd4|f3e5
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2|g1f3|Nf3|b8c6
2kr3r/ppp2ppp/8/4Bb2/2BPn3/2P2N2/2P2PPP/R4RK1 b - - 4 14|e1g1|O-O|e4d2
r4rk1/p2q1p2/1p1Pbn1p/2p3p1/2P5/3B2Q1/PP4PP/3R1RK1 w - - 2 32|d8d7|Qd7|g3f2
6k1/p4p1p/2p1pnpP/1bR5/r4K2/5P2/6P1/8 w - - 2 33|a5a4|Ra4+|f4e5
rn1qk2r/pbppbpp1/1p2p3/6B1/4P1np/2NP2PN/PPP2PBP/R2Q1RK1 w kq - 4 9|f6g4|Ng4|g5e7
r1b1r1k1/1pqn1pbp/2p2np1/p3p3/2P1N3/1P2PN2/PBQ1BPPP/R4RK1 b - - 1 13|d2e4|Ne4|f6e4
rn1qkbnr/pp3ppp/2p5/3p1p2/8/3PP3/PPP2PPP/RNBQKB1R w KQkq - 0 6|e6f5|exf5|f1e2
4r3/2p1q1kp/2pp2p1/p7/2P1PQ2/1P5P/P5P1/5RK1 w - - 0 28|a7a5|a5|a2a3
r4rk1/bbpp1ppp/p5q1/2p5/3P2N1/2P1BP2/PP4PP/R2QR1K1 w - - 1 15|e4g6|Qg6|d4c5
r1bqk2r/ppp2ppp/2n2n2/4p3/1bNp4/1P1P1N2/PBP1PPPP/R2QKB1R w KQkq - 5 7|f8b4|Bb4+|c4d2
r1bq3r/ppppnkp1/2n4p/8/4P3/2P2N2/P4PPP/R1BQ1RK1 w - - 0 10|e8f7|Kxf7|d1b3
rnb1k2r/1p2bppp/p3pn2/2pq4/3P4/2P2N2/PP2BPPP/RNBQ1RK1 w kq - 2 8|f8e7|Be7|c1g5
rnbqkbnr/ppp1pp1p/6p1/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3|g7g6|g6|c1h6
4r1k1/pp3ppp/2n2b2/2pp4/8/N1P2P1q/PP1QBP1P/R5K1 b - - 2 19|d3e2|Be2|c6e5
8/7p/p1b1pk2/2b2n2/2Pp1P2/1P1Q1N2/3B3P/6K1 w - - 0 35|e7f6|Kxf6|f3e5
r1b1k2r/pp1p1ppp/8/8/5P2/1PP5/P1q1B1PP/n1B1K1NR b kq - 3 15|d1e1|Ke1|c2c1
r3r1k1/pp3pbp/2nq2p1/3N1p2/3P4/P3P1P1/1P3PBP/R2Q1RK1 b - - 0 15|a2a3|a3|a8d8
8/3rk2p/2Q1bp2/5p2/1P2pP2/6P1/P6P/1K6 w - - 3 40|f7e7|Ke7|b4b5
r1bq1rk1/1p2bpp1/p3pn1p/3pn3/3PPB2/2N3P1/PP3PBP/R2Q1RK1 w - - 0 12|d7e5|Nxe5|d4e5
1n1qkb1r/Q1p2ppp/5n2/1b2p1N1/4p3/8/PPPP1PPP/RNB1K2R b KQk - 0 9|a8a7|Qxa7|f8d6
8/3k4/p2pR3/1P2nK2/8/p3P3/8/8 w - - 0 39|a4a3|a3|e6h6
rnbqk1nr/pp1p1ppp/2p5/2b5/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 4|c7c6|c6|b1c3
6k1/1b1r2p1/p3pr1p/1ppp3Q/5P1P/1BPP4/PP1K2P1/R6R w - - 1 26|d8d7|Rd7|a2a4
r1b1k1nr/pppp1ppp/5q2/2b1p3/4P3/1PP2N2/1P1P1PPP/RNBQ1RK1 b kq - 0 7|a2b3|axb3|h7h6
2kr2r1/ppp2B2/2np1p1p/4p3/4P2q/2PPRQ2/PP3P1N/R6K b - - 0 18|c4f7|Bxf7|g8g7
r7/7p/1P4p1/Pk4N1/8/7P/5PP1/R4K2 w - - 3 40|a6b5|Kb5|g5h7
r6k/3R4/6p1/p4p1p/P1BbpP2/1P6/4KP1P/8 b - - 0 37|a2a4|a4|d4g7
rn1qk2r/pbpp1p2/1p2p3/8/6n1/3P1N1P/PPPQP1P1/RN2KB1R w KQkq - 2 9|c8b7|Bb7|d2f4
rn1qk1nr/1b3pbp/p2pp1p1/1pp5/4P3/P1NPBN2/BPPQ1PPP/R3K2R b KQkq - 1 9|d1d2|Qd2|g8e7
2kr1b1r/ppp1pp2/2n2n2/3qN2p/2NP2p1/4P1P1/PP2QP1P/R1B2RK1 w - - 0 15|h6h5|h5|c1d2
5r2/1pk3p1/p1nr1p1p/3p3Q/P2P4/N4N2/1P3P2/R3R1K1 b - - 0 26|f5h5|Qxh5|g7g6
r2q1rk1/p1p2pbp/3p1pp1/8/3P4/1P2Pb1P/P2N1PP1/R2Q1RK1 b - - 0 13|h2h3|h3|f3d1
8/5ppk/Q6p/3pNq2/3Pn3/P3P1P1/1P3PP1/6K1 w - - 1 29|d6e4|Ne4|a6e2
r1b1r1k1/pp3ppp/2nQ1n2/6q1/6P1/2PBB2P/PP3P2/R3K2R w KQ - 3 16|g6g5|Qg5|f2f4
rnbqk1nr/ppp1ppb1/3p4/7p/4P3/4N3/PPPP1PPP/RNBQKB1R w KQkq - 0 6|d7d6|d6|f1c4
rnb1k2r/pppp1p1p/5n2/2qNN1p1/4PP2/8/PPP3PP/R1BQKB1R w KQkq - 0 9|d6c5|Qxc5|d5f6
r1bq1rk1/pp3p1p/2nb1p1B/8/2Pp4/P4N2/1P2BPPP/R2Q1RK1 b - - 1 13|g5h6|Bh6|f8e8
rnbq1rk1/ppp2ppp/8/b7/3PN3/2P1P3/PP4PP/R1BQKB1R w KQ - 1 11|b4a5|Ba5|f1c4
r3k2r/ppqnppbn/2p1b2p/4P1p1/2pP4/BP3B2/P2N1PPP/RN1Q1RK1 w kq - 0 14|d5c4|dxc4|d2c4
r1bqk2r/1p2bppp/p1nppn2/6B1/3NPP2/2N2Q2/PPP3PP/R3KB1R w KQkq - 3 9|b8c6|Nc6|e1c1
rnbqk1nr/ppp2ppp/3p1b2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 4 5|e7f6|Bf6|d2d3
r2k3r/5ppp/1p3n2/3B4/1P2p3/P3P3/3P1PPP/R1B1K2R b KQ - 0 17|c4d5|Bxd5|f6d5
rnbqkbnr/ppp2ppp/3P4/8/8/8/PPPPP1PP/RNBQKBNR b KQkq - 0 3|e5d6|exd6|f8d6
rn2kb1r/pp2qppp/2p2n2/8/3Q4/5P1B/PPP2P1P/RNB2RK1 b kq - 0 11|e4d4|Qxd4|e7e2
r2q1rk1/pb3pbp/1p4p1/5p2/2BB1n1N/1QP5/3P1PPP/R4RK1 w - - 0 17|f6f5|f5|f2f3
r2q1rk1/ppp2pp1/2n1pn1p/4N3/2BP4/4P3/PP1Q1PPP/R4RK1 w - - 0 12|h7h6|h6|e5c6
3r2k1/1p3ppp/pb2pn2/8/1P6/PBr1PN2/4K1PP/R2R4 w - - 0 23|c8c3|Rxc3|d1d8
rnb1k2r/pppnbpp1/4p2p/4P3/2B5/2N2N2/PPP2PPP/R1B1K2R b KQkq - 2 9|d1c3|Nc3|b8c6
2bQ1qk1/6p1/2p5/2NpP3/P3p1P1/2P1P2P/1P4P1/6K1 w - - 3 31|f7f8|Qf8|d8f8
2kr3r/ppp1n3/2n2p2/3p1q2/5P1p/P1P1PN1P/2PB2P1/R2Q1RK1 w - - 0 15|g7f6|gxf6|f3d4
rnbqkbnr/2pp1ppp/1p2p3/p7/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 1 4|g1f3|Nf3|c8a6
r1b1kb1r/ppp1pppp/2n5/6q1/3P4/2N5/PPP2PPP/R2QKB1R w KQkq - 0 9|d5g5|Qxg5|f1c4
r4rk1/pp3pp1/2pq4/7p/3PQ3/4P3/PP3PPP/2R2RK1 b - - 0 19|c2e4|Qxe4|a8e8
rnbq1rk1/pp2np1p/2pbp1p1/3p4/1P1PPB2/P1P2PP1/7P/RN1QKBNR b KQ - 1 8|c1f4|Bf4|d6f4
r3qrk1/p1pp2pp/1p2p3/3Pnp2/7P/2PB4/P1P1QP1P/R4RK1 b - - 0 16|g3h4|gxh4|e8g6
r2q1r2/pbpnn1bk/1p1pp2p/5ppP/3PPP2/2NBB3/PPP1Q1P1/2KR3R w - - 0 14|f7f5|f5|f4g5
r2qkbnr/pp3ppp/2n1p3/2ppP3/5P2/P4b1P/1PPP2P1/RNBQKB1R w KQkq - 0 7|g4f3|Bxf3|d1f3
rnb1kbnr/pppp3p/4pq2/5pp1/3P4/3BPN1P/PPP2PP1/RNBQK2R b KQkq - 0 5|h2h3|h3|h7h5
1r3r1k/1pq2ppp/4p3/4P3/pB1PP3/1P4Q1/P5PP/5RK1 b - - 2 28|d2b4|Bb4|f8g8
r1b1k2r/ppp2ppp/2n5/2b1p3/8/5N1P/PPP1NnPR/R1B1KB2 b kq - 1 10|d1e1|Ke1|e5e4
rnbq1rk1/ppp2pbp/3p1np1/8/3N4/2P3P1/PP2PPBP/RNBQ1RK1 w - - 1 8|e8g8|O-O|c1g5
3r3k/pp1P2p1/2p3p1/q7/2P5/1P3N2/P4PPP/1K1R3R w - - 1 24|e8d8|Rd8|h1e1
8/1p6/8/4K1p1/3p3k/7P/8/8 b - - 0 53|e4e5|Kxe5|d4d3
7R/8/8/p4B1P/6P1/1k6/7r/1K6 w - - 15 57|c3b3|Kb3|h8b8
rnbq1rk1/p1p1ppbp/1p3np1/8/2BP4/2N1PN2/PP3PPP/R1BQ1RK1 w - - 0 8|b7b6|b6|h2h3
2r1kb2/1bq2p2/p4p2/1p2p3/4p2P/6Q1/PPP2PP1/2KRN2R b - - 0 23|h2h4|h4|f8b4
rnbqkb1r/ppp1pppp/3p1n2/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 2 3|b1c3|Nc3|g7g6
5rk1/4qp2/4p3/4B1p1/3Pp3/4Q1Pp/7P/2R2RK1 b - - 1 30|b3e3|Qe3|f7f6
2Q5/5pk1/p2p2p1/4p3/4P3/1P6/P2p1KPP/3r4 w - - 1 33|g8g7|Kg7|c8c2
rnbqkb1r/pppp1ppp/5n2/3P2B1/4p3/2P5/PP2PPPP/RN1QKBNR b KQkq - 2 4|c1g5|Bg5|f8e7
6k1/ppp2ppp/8/6P1/2Pn3P/PP5q/4rP2/2K2R2 b - - 5 28|d2c1|Kc1|h3c3
8/p5bk/1p2nqpp/3Q1p2/3P4/2P1P3/PP1N1PPP/R3K2R w KQ - 2 23|g8h7|Kh7|d2f3
rn1qkbnr/pp2pppp/2p5/5b2/3P4/6N1/PPP2PPP/R1BQKBNR b KQkq - 2 5|e4g3|Ng3|f5g6
r3kr2/pR5Q/4p1p1/4p3/3pP3/3P4/q5P1/3K2NR b - - 4 29|e2d1|Kd1|a2a1
rnbqkb1r/ppp1pppp/5n2/8/3PP3/8/PPP3PP/RNBQKBNR b KQkq - 0 4|f3e4|fxe4|f6e4
r1bqkb1r/ppp2ppp/2n1pn2/3p4/3P1B2/3BP3/PPP2PPP/RN1QK1NR w KQkq - 0 5|e7e6|e6|g1f3
rn1qkbnr/pbpppppp/1p6/8/8/1P3N2/PBPPPPPP/RN1QKB1R b KQkq - 3 3|g1f3|Nf3|b8c6
1rbn1rk1/5p1p/1q2p1p1/p2pP3/BB6/PP2PP2/2Q3PP/2R1R1K1 w - - 0 24|a7a5|a5|b4f8
5rk1/p4pp1/1p4p1/8/1P1R4/2q2P2/P4PKN/8 w - - 3 33|c1c3|Qc3|d4d7
rnbqkb1r/ppp1pppp/3p1n2/8/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq - 0 3|g2g3|g3|g7g6
1r3rk1/p1pqb1pp/2n5/3pp1P1/4N2P/P7/1PPPN1Q1/R1B1K3 b Q - 0 22|c3e4|Nxe4|d5e4
r3kb1r/p3pppp/3B4/3q4/6Q1/1n5P/PP3PP1/R4RK1 w kq - 0 16|a5d5|Qxd5|a2b3
3r4/4R3/1P1p4/2pPpNk1/Q1N1P3/2P2P1p/7P/4K2R w K - 1 31|f6g5|Kg5|c4d6
r5k1/3p1pbp/6p1/7q/1p2p3/3PB3/2PK1P1P/1Q2R3 b - - 3 37|e2d2|Kd2|g7c3
3k1b1r/pbp1r3/1p2pp2/8/4P3/PNP4P/1P3PP1/R1B1R1K1 w - - 4 21|e8e7|Re7|c1f4
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3|b8c6|Nc6|f1b5
2kr3r/pp4pp/2pb1p2/8/2PP1Nn1/1P1P2P1/P6P/R1B2RK1 b - - 0 17|b2b3|b3|d6b4
2r5/1p2k1pp/p2b4/6P1/2PBb2P/PPK2N2/8/4R3 b - - 0 32|f1e1|Rxe1|e7d7
8/pkp5/2b4p/1p6/2PR3K/1B5P/Pr2r3/3R4 b - - 0 36|c3c4|c4|a7a6
2r2rk1/p4p2/1p2p2p/5qp1/2PP4/PP3Nb1/4QPPP/3R2K1 w - - 0 25|d6g3|Bxg3|h2g3
r2qk2r/ppp2p2/3p3p/2P1p1p1/2BnP1P1/P2P1N2/1Q1N1PP1/6K1 b kq - 4 17|c1b2|Qb2|d4f3
2kr1bnr/ppp1pppp/2n5/q6b/1P6/2N2N1P/P1PPBPP1/R1BQ1RK1 b - - 0 8|b2b4|b4|c6b4
r1b2rk1/2ppnppp/p4q2/1pb1N3/3PP3/1BP5/PP3PPP/RN1QR1K1 b - - 0 12|d3d4|d4|c5d6
r1bq1rk1/pp1nppbp/3p1np1/2p3B1/2BP4/2P2N1P/PP3PP1/RN1QR1K1 w - - 0 10|c7c5|c5|d4c5
1rbq1rk1/3pbppp/2n1pn2/p1p5/1p2PN2/P1NP2P1/1PP2PBP/R1BQR1K1 w - - 0 11|b5b4|b4|a3b4
rn1qk2r/pp1bbp1p/4p1pn/3pP3/3P1P2/2P2N2/6PP/RNBQKB1R w KQkq - 2 10|g8h6|Nh6|f1d3
r1bq2k1/ppppnrpp/2n1p3/8/1b2N3/5N2/PPPPBPPP/R1BQ1RK1 w - - 2 9|f6f7|Rf7|c2c3
r1bqr1k1/pppnppbp/3p1np1/8/2PPP3/1QN1BN2/PP3PPP/R3KB1R w KQ - 5 8|f8e8|Re8|f1d3
r2q1rk1/p4ppp/4p1b1/3pB3/2pPn1Pb/P1P1P2P/4BP2/RNQ2RK1 w - - 5 18|a5d8|Qd8|b1d2
r1bq4/pp1pnkbQ/4p1p1/2p5/2B1P3/2N2r2/PPPP1P2/R1B1K2R w KQ - 2 15|g8f7|Kf7|d2d3
2Q5/6pk/p6p/Pq3p1P/8/6P1/5PK1/8 w - - 2 49|h8h7|Kh7|c8c3
rnb1k2r/pppp1ppp/5q2/4p3/2B1P3/2NP1NP1/PPP2b1P/R1BQ2K1 w kq - 0 9|c5f2|Bxf2+|g1f2
r2q1r1k/1npbb2n/p2p3p/1p1Pp3/1P2PpP1/P1PQ1N2/2B1NPP1/R1B1R1K1 b - - 0 19|h3g4|hxg4|d7g4
8/5ppk/8/2p1p3/N1b1P3/Pp3P2/1P2K3/8 w - - 0 37|a6c4|Bxc4+|e2e3
